Location,Country,Category,Season,Visitors,Rating,Revenue,Accommodation_Available
Loc_487,Japan,Beach,Low,112169,2.7,167990,1
Loc_488,France,Urban,Mid,117754,3.92,109373,0
Loc_489,Japan,Nature,Mid,156773,4.7,210879,1
Loc_490,Italy,Adventure,High,145531,3.55,121287,1
Loc_491,Italy,Urban,High,152476,3.46,180902,1
Loc_492,Japan,Historical,Mid,129075,2.55,124265,1
Loc_493,India,Cultural,High,164114,4.67,196982,1
Loc_494,Italy,Historical,Low,107056,4.17,129505,0
Loc_495,Japan,Adventure,Low,131239,2.75,117814,1
Loc_496,USA,Cultural,Low,134224,3.93,183290,1
Loc_497,France,Adventure,Mid,135838,3.2,185106,1
Loc_498,Japan,Beach,Mid,154090,4.92,170292,1
Loc_499,Australia,Nature,Low,134666,3.9,119421,1
Loc_500,France,Urban,Mid,137146,3.36,111195,1
Loc_501,India,Beach,Mid,130994,2.61,111401,1
Loc_502,Japan,Urban,High,144930,3.73,132185,1
Loc_503,India,Nature,Mid,102824,2.62,150849,0
Loc_504,Italy,Adventure,High,140156,2.99,123768,1
Loc_505,Australia,Historical,Mid,157939,4.61,213422,1
Loc_506,France,Beach,Mid,119387,3.4,123584,0
Loc_507,France,Adventure,High,123445,4.05,127206,0
Loc_508,Italy,Cultural,Mid,101871,2.56,132107,0
Loc_509,Japan,Beach,Mid,133741,2.73,123492,1
Loc_510,USA,Nature,Mid,135924,4.96,148676,0
Loc_511,USA,Historical,Low,125797,4.83,152136,0
Loc_512,Australia,Adventure,Mid,134243,3.22,140451,1
Loc_513,France,Nature,Low,108563,3.78,110013,0
Loc_514,Japan,Cultural,High,147620,3.69,201364,1
Loc_515,France,Adventure,High,137900,4.32,171670,0
Loc_516,France,Nature,Mid,127505,2.83,177266,1
Loc_517,India,Cultural,Low,103965,2.99,96447,0
Loc_518,USA,Cultural,Mid,140955,3.86,183795,1
Loc_519,Japan,Historical,Mid,133426,4.45,160954,0
Loc_520,Australia,Adventure,High,144066,3.52,201765,1
Loc_521,France,Historical,Mid,127694,4.57,130141,0
Loc_522,Japan,Nature,High,130449,4.05,176561,0
Loc_523,Australia,Beach,Low,119821,3.76,122791,0
Loc_524,Japan,Beach,High,156049,3.85,221930,1
Loc_525,Japan,Cultural,Mid,125697,2.8,115589,1
Loc_526,USA,Historical,High,143879,3.23,200262,1
Loc_527,Italy,Historical,Mid,139991,4.91,160567,0
Loc_528,USA,Urban,Low,96312,2.63,108026,0
Loc_529,Japan,Historical,Mid,154098,4.91,136744,1
Loc_530,USA,Historical,Mid,118630,3.96,108128,0
Loc_531,Australia,Cultural,Mid,150002,4.19,189883,1
Loc_532,Australia,Nature,High,156416,3.61,217626,1
Loc_533,India,Urban,Low,89783,2.96,134459,0
Loc_534,USA,Adventure,Low,134357,3.11,115698,1
Loc_535,Japan,Nature,High,166111,4.71,245738,1
Loc_536,Australia,Historical,Mid,128285,4.51,155105,0
Loc_537,USA,Urban,High,149480,3.74,140624,1
Loc_538,India,Adventure,Mid,122975,2.94,113988,0
Loc_539,India,Urban,Mid,120612,4.06,101310,0
Loc_540,USA,Nature,Mid,130841,2.69,116774,1
Loc_541,Japan,Cultural,High,103025,2.64,140816,0
Loc_542,Japan,Adventure,Mid,127736,2.58,131502,1
Loc_543,France,Beach,Mid,159579,4.34,181559,1
Loc_544,Japan,Adventure,Low,110705,3.61,126516,0
Loc_545,Australia,Adventure,Low,118960,4.27,164342,0
Loc_546,Italy,Adventure,Mid,139311,4.69,140653,0
Loc_547,Australia,Historical,Mid,123444,2.97,106896,1
Loc_548,Japan,Urban,Mid,128476,2.52,167161,1
Loc_549,Italy,Cultural,High,140623,4.42,129482,0
Loc_550,Italy,Urban,High,129039,4.81,141461,0
Loc_551,France,Cultural,Mid,134230,3.06,154118,1
Loc_552,Australia,Nature,High,147915,3.51,118466,1
Loc_553,France,Nature,Mid,132729,3.08,151182,1
Loc_554,Japan,Nature,High,147483,4.26,120387,1
Loc_555,Japan,Cultural,Mid,143006,3.79,189659,1
Loc_556,Italy,Beach,Low,131382,2.77,169812,1
Loc_557,France,Historical,Low,98294,3.15,87068,0
Loc_558,France,Adventure,High,139046,4.16,200075,0
Loc_559,Japan,Adventure,Mid,148925,4.06,166413,1
Loc_560,India,Nature,High,150844,3.39,126739,1
Loc_561,India,Nature,Low,119388,2.63,176153,1
Loc_562,Australia,Nature,High,137101,4.46,203268,0
Loc_563,India,Cultural,Mid,104360,3.28,101585,0
Loc_564,France,Historical,Low,99952,2.84,131594,0
Loc_565,India,Beach,Mid,146416,4.28,131963,1
Loc_566,Australia,Adventure,Mid,129069,4.21,131373,0
Loc_567,Australia,Historical,High,139629,4.72,140693,0
Loc_568,India,Cultural,High,141785,2.52,159364,1
Loc_569,Japan,Nature,Low,128284,3.64,186006,1
Loc_570,Japan,Adventure,Low,101938,3.48,81553,0
Loc_571,USA,Historical,Low,158530,4.39,133118,1
Loc_572,India,Adventure,Low,153379,4.86,170153,1
Loc_573,Italy,Urban,Low,122855,4.79,139179,0
Loc_574,India,Urban,Low,139124,4.1,143817,1
Loc_575,India,Nature,Low,140144,3.95,137228,1
Loc_576,Australia,Beach,Low,153929,4.34,158117,1
Loc_577,Australia,Cultural,High,109492,2.86,129166,0
Loc_578,India,Historical,High,121382,3.63,151149,0
Loc_579,India,Historical,Low,136268,3.77,111228,1
Loc_580,Japan,Urban,High,122105,3.86,173723,0
Loc_581,Japan,Urban,Low,138234,4.21,169917,1
Loc_582,India,Urban,High,159556,4.06,158539,1
Loc_583,USA,Beach,Mid,137878,2.62,144134,1
Loc_584,USA,Urban,High,149976,3.72,162895,1
Loc_585,India,Cultural,Low,134159,3.74,169477,1
Loc_586,Italy,Adventure,High,109730,2.8,102648,0
Loc_587,Australia,Historical,High,148848,3.71,187161,1
Loc_588,Australia,Nature,Mid,120121,4.28,151884,0
Loc_589,Japan,Nature,Mid,136931,4.36,110983,0
Loc_590,Australia,Nature,High,128125,2.55,184835,1
Loc_591,France,Historical,Mid,138054,3.16,195450,1
Loc_592,Italy,Nature,Mid,131789,3.01,117298,1
Loc_593,Australia,Nature,Mid,150097,4.06,212573,1
Loc_594,Australia,Adventure,High,158696,4.35,177525,1
Loc_595,Japan,Nature,Low,122539,3.3,132419,1
Loc_596,France,Nature,High,121014,3.54,116430,0
Loc_597,Australia,Beach,Mid,168147,4.95,141311,1
Loc_598,Australia,Beach,High,165726,4.97,178919,1
Loc_599,USA,Cultural,Low,119430,2.99,128274,1
Loc_600,Australia,Nature,Low,112389,3.34,91372,0
Loc_601,Australia,Historical,High,160728,4.14,181462,1
Loc_602,USA,Nature,Mid,139351,3.8,138435,1
Loc_603,Japan,Urban,Mid,118840,2.71,155620,1
Loc_604,Japan,Nature,Low,96648,2.58,106447,0
Loc_605,France,Cultural,Low,108863,3.31,142080,0
Loc_606,USA,Cultural,High,149403,3.99,189049,1
Loc_607,Australia,Beach,High,128854,3.96,117121,0
Loc_608,Australia,Beach,Mid,128766,2.67,164986,1
Loc_609,Italy,Cultural,High,123551,4.17,146600,0
Loc_610,USA,Historical,Mid,158339,4.25,138112,1
Loc_611,France,Adventure,Low,131601,3.64,191342,1
Loc_612,USA,Nature,Low,138088,4.0,192582,1
Loc_613,Italy,Cultural,Low,97776,3.06,108747,0
Loc_614,USA,Cultural,Mid,123026,4.28,143467,0
Loc_615,Italy,Beach,High,120754,3.33,148660,0
Loc_616,India,Urban,Low,141269,4.06,135339,1
Loc_617,Italy,Historical,Low,131351,3.12,138564,1
Loc_618,Australia,Cultural,High,141716,4.97,121452,0
Loc_619,Italy,Historical,High,118512,3.28,111257,0
Loc_620,Japan,Beach,Mid,168010,4.96,221405,1
Loc_621,Australia,Cultural,Mid,105496,2.67,91505,0
Loc_622,USA,Nature,Low,124761,3.4,151187,1
Loc_623,USA,Urban,Mid,126455,2.81,158206,1
Loc_624,Japan,Cultural,Low,146668,4.61,206542,1
Loc_625,USA,Urban,Mid,159782,4.71,172181,1
Loc_626,India,Beach,Mid,156692,4.59,227748,1
Loc_627,France,Nature,Mid,140194,3.09,181316,1
Loc_628,USA,Beach,High,134075,4.05,172501,0
Loc_629,Italy,Urban,High,146730,3.75,166493,1
Loc_630,India,Adventure,Mid,101692,2.57,139647,0
Loc_631,Australia,Beach,Low,130621,4.45,106653,0
Loc_632,Italy,Nature,Mid,126589,3.04,178781,1
Loc_633,Australia,Nature,Mid,97031,3.03,125001,0
Loc_634,Italy,Nature,Mid,131440,3.36,119788,1
Loc_635,India,Beach,Low,126949,3.09,101934,1
Loc_636,India,Urban,Mid,144347,4.24,118793,1
Loc_637,USA,Nature,Low,123080,4.3,114070,0
Loc_638,France,Adventure,High,146186,3.1,187946,1
Loc_639,Italy,Adventure,Mid,140182,3.83,192455,1
Loc_640,Australia,Urban,Low,119553,3.2,126618,1
Loc_641,Italy,Beach,Low,126831,3.05,174686,1
Loc_642,Australia,Urban,Mid,141861,4.16,208522,1
Loc_643,India,Historical,Low,109489,3.82,88358,0
Loc_644,France,Cultural,High,151696,4.33,202664,1
Loc_645,Australia,Urban,Low,96702,2.73,85205,0
Loc_646,Italy,Nature,Mid,165248,4.5,228261,1
Loc_647,India,Cultural,Mid,157548,4.92,179478,1
Loc_648,USA,Nature,Mid,156552,4.8,176614,1
Loc_649,USA,Cultural,Low,98723,3.32,115569,0
Loc_650,Japan,Adventure,Low,120758,3.76,176928,0
Loc_651,Japan,Nature,Low,119598,4.31,171132,0
Loc_652,Australia,Nature,High,120029,3.14,100435,0
Loc_653,USA,Beach,High,142591,3.52,185764,1
Loc_654,India,Nature,Mid,154919,4.97,209979,1
Loc_655,India,Cultural,High,139908,3.1,165734,1
Loc_656,Japan,Urban,Mid,137845,4.85,135091,0
Loc_657,France,Nature,Low,139775,3.75,119804,1
Loc_658,Australia,Nature,High,140948,3.39,167562,1
Loc_659,USA,Beach,High,143594,3.11,161392,1
Loc_660,Australia,Cultural,Mid,124340,4.0,108952,0
Loc_661,France,Nature,Mid,147031,3.86,140621,1
Loc_662,Australia,Historical,Mid,126118,2.74,176035,1
Loc_663,Japan,Adventure,Mid,137911,3.5,205870,1
Loc_664,France,Historical,Mid,149992,4.03,162092,1
Loc_665,India,Beach,Low,147485,4.15,122176,1
Loc_666,Italy,Beach,Low,115347,2.63,130414,1
Loc_667,Italy,Cultural,Low,140975,4.21,141498,1
Loc_668,France,Adventure,Mid,128738,3.08,151437,1
Loc_669,Italy,Urban,High,140377,3.62,182461,1
Loc_670,France,Adventure,High,130727,2.74,195765,1
Loc_671,USA,Cultural,Low,147697,4.89,176208,1
Loc_672,Japan,Urban,High,124953,4.02,181568,0
Loc_673,France,Urban,Mid,122889,4.83,135973,0
Loc_674,Australia,Cultural,Mid,106614,2.95,112817,0
Loc_675,Australia,Historical,High,133655,2.73,173995,1
Loc_676,India,Urban,High,142087,4.41,136829,0
Loc_677,Australia,Nature,Low,118554,4.92,136331,0
Loc_678,Japan,Urban,Low,119615,3.03,104799,1
Loc_679,India,Beach,Mid,118324,3.53,144798,0
Loc_680,Australia,Historical,Mid,134389,2.61,164740,1
Loc_681,Italy,Nature,Mid,142673,3.53,169056,1
Loc_682,USA,Historical,High,118277,3.13,116554,0
Loc_683,Australia,Adventure,Low,109954,3.73,150184,0
Loc_684,Italy,Beach,High,105579,2.53,130409,0
Loc_685,USA,Nature,High,110306,2.79,126933,0
Loc_686,Australia,Urban,High,137743,2.64,171140,1
Loc_687,France,Beach,Mid,155529,4.87,146447,1
Loc_688,Japan,Historical,Mid,134658,4.8,198792,0
Loc_689,India,Beach,Low,118405,3.86,100012,0
Loc_690,France,Urban,Low,118224,2.94,174560,1
Loc_691,Australia,Beach,High,149767,3.63,165994,1
Loc_692,Australia,Adventure,High,132889,3.9,115265,0
Loc_693,India,Adventure,Mid,107388,3.02,160901,0
Loc_694,USA,Historical,Mid,138006,2.87,145963,1
Loc_695,India,Historical,Mid,147460,3.97,123201,1
Loc_696,Australia,Urban,High,162115,4.47,221467,1
Loc_697,Italy,Beach,Mid,126115,3.85,113463,0
Loc_698,India,Cultural,High,141934,4.77,173527,0
Loc_699,USA,Cultural,High,157617,4.14,128486,1
Loc_700,Australia,Cultural,High,157098,4.34,202951,1
Loc_701,India,Urban,Mid,133806,4.71,131051,0
Loc_702,Japan,Cultural,High,108114,3.32,146205,0
Loc_703,USA,Urban,Low,149566,4.26,181145,1
Loc_704,Japan,Nature,High,116583,3.3,165831,0
Loc_705,France,Historical,Low,128953,3.0,143526,1
Loc_706,Japan,Cultural,High,144881,3.06,179373,1
Loc_707,France,Nature,High,136418,4.23,195070,0
Loc_708,USA,Historical,Mid,141790,3.79,144278,1
Loc_709,India,Historical,Mid,122814,2.67,184115,1
Loc_710,USA,Urban,High,106894,2.87,129978,0
Loc_711,Italy,Urban,Mid,141867,4.11,129168,1
Loc_712,USA,Cultural,Low,142476,3.93,205014,1
Loc_713,USA,Urban,Mid,125163,4.5,130518,0
Loc_714,Australia,Nature,High,137604,2.84,183952,1
Loc_715,Italy,Beach,Low,101090,3.27,126209,0
Loc_716,Italy,Historical,Low,100952,3.17,124804,0
Loc_717,Australia,Beach,Mid,99384,2.56,84219,0
Loc_718,USA,Historical,High,139139,2.94,164066,1
Loc_719,Australia,Cultural,High,123286,3.32,121217,0
Loc_720,Italy,Beach,Mid,145146,3.63,170510,1
Loc_721,Australia,Urban,Mid,139384,3.49,119519,1
Loc_722,Australia,Historical,Mid,148017,4.15,124246,1
Loc_723,USA,Adventure,Mid,159950,4.77,231015,1
Loc_724,USA,Historical,Mid,146417,3.85,214718,1
Loc_725,Italy,Urban,Low,130124,3.25,127152,1
Loc_726,France,Adventure,High,169548,4.99,219736,1
Loc_727,Italy,Adventure,High,128552,4.23,143348,0
Loc_728,India,Historical,Low,126366,4.7,186764,0
Loc_729,France,Nature,Low,142320,4.59,194958,1
Loc_730,India,Historical,Mid,101848,2.91,149619,0
Loc_731,Italy,Cultural,Mid,135297,3.22,182868,1
Loc_732,Italy,Nature,High,104342,2.68,154874,0
Loc_733,USA,Urban,Mid,161208,4.81,192454,1
Loc_734,India,Adventure,Mid,137809,3.16,131878,1
Loc_735,Italy,Nature,Mid,126368,4.79,166932,0
Loc_736,Italy,Beach,Mid,151604,4.86,223866,1
Loc_737,Italy,Urban,High,138845,3.33,151697,1
Loc_738,Australia,Urban,High,136762,4.87,192360,0
Loc_739,India,Cultural,High,108206,3.0,161866,0
Loc_740,Italy,Urban,Mid,138673,3.83,112921,1
Loc_741,Japan,Urban,Mid,126276,4.81,146988,0
Loc_742,Japan,Cultural,High,145323,2.93,176434,1
Loc_743,Italy,Historical,Mid,142938,3.86,146720,1
Loc_744,France,Adventure,Low,136664,3.51,124936,1
Loc_745,Australia,Beach,Low,123978,3.08,151647,1
Loc_746,India,Urban,High,141693,3.49,210267,1
Loc_747,Australia,Cultural,Mid,132707,2.72,172746,1
Loc_748,Australia,Historical,Mid,119627,4.51,101009,0
Loc_749,USA,Urban,Low,128683,3.31,122733,1
Loc_750,Australia,Urban,High,136312,2.61,137078,1
Loc_751,France,Urban,Mid,137032,3.31,143222,1
Loc_752,Japan,Cultural,Low,117097,3.06,101167,1
Loc_753,India,Adventure,Low,137474,3.91,179483,1
Loc_754,USA,Historical,Mid,122187,3.73,148258,0
Loc_755,Japan,Urban,High,119506,3.83,104869,0
Loc_756,Italy,Beach,Mid,171458,5.0,229881,1
Loc_757,Italy,Historical,High,141112,3.14,133264,1
Loc_758,USA,Nature,Low,139460,3.79,176885,1
Loc_759,India,Nature,Mid,120759,2.83,121887,1
Loc_760,USA,Beach,Mid,145080,3.78,164969,1
Loc_761,USA,Beach,Low,143490,3.63,168875,1
Loc_762,France,Historical,Low,87021,2.99,124999,0
Loc_763,Italy,Urban,High,159586,4.35,216890,1
Loc_764,Italy,Urban,High,140619,2.79,129124,1
Loc_765,Japan,Historical,Low,110442,3.79,145713,0
Loc_766,France,Nature,Mid,129293,3.12,157389,1
Loc_767,Italy,Historical,Mid,149327,3.64,190059,1
Loc_768,France,Beach,High,156352,3.69,188809,1
Loc_769,India,Beach,Mid,140521,4.99,177894,0
Loc_770,France,Historical,Low,111677,3.42,116344,0
Loc_771,Italy,Cultural,Mid,114062,3.43,138615,0
Loc_772,Australia,Beach,High,151058,3.49,167741,1
Loc_773,USA,Adventure,Mid,135796,3.53,201397,1
Loc_774,India,Cultural,High,143758,4.92,200816,0
Loc_775,Australia,Beach,Mid,122074,3.67,180126,0
Loc_776,India,Cultural,Low,135446,4.92,131468,0
Loc_777,Italy,Adventure,High,178698,4.99,217245,1
Loc_778,Australia,Adventure,High,166352,4.89,170404,1
Loc_779,France,Adventure,Mid,137067,3.65,194073,1
Loc_780,Australia,Urban,Low,130917,3.61,118167,1
Loc_781,USA,Historical,High,137649,4.78,163685,0
Loc_782,Italy,Beach,High,153428,3.85,146843,1
Loc_783,India,Nature,Mid,130986,3.46,192267,1
Loc_784,India,Beach,High,140301,4.57,155766,0
Loc_785,India,Adventure,Mid,128782,2.66,143212,1
Loc_786,India,Urban,High,151338,4.05,218116,1
Loc_787,India,Beach,Low,107881,3.65,124294,0
Loc_788,France,Cultural,Low,145469,4.2,126957,1
Loc_789,USA,Nature,Low,153000,4.75,147256,1
Loc_790,France,Beach,Low,156298,4.81,153370,1
Loc_791,Australia,Historical,Mid,161914,4.71,175451,1
Loc_792,USA,Beach,High,137901,3.05,190898,1
Loc_793,France,Beach,High,148833,4.04,139258,1
Loc_794,Italy,Nature,Mid,146301,3.78,207398,1
Loc_795,India,Adventure,Low,129532,3.34,166437,1
Loc_796,Italy,Cultural,Mid,134898,3.49,174212,1
Loc_797,USA,Historical,High,161268,4.66,131647,1
Loc_798,USA,Nature,Mid,133570,3.07,147043,1
Loc_799,Japan,Adventure,High,153824,4.34,165789,1
Loc_800,India,Nature,High,133601,3.87,160161,0
Loc_801,India,Beach,Mid,124583,2.61,143952,1
Loc_802,USA,Cultural,Low,157576,4.69,136011,1
Loc_803,Japan,Nature,Low,110073,3.41,134164,0
Loc_804,India,Adventure,Mid,151508,3.82,154129,1
Loc_805,India,Urban,Mid,152389,4.81,164894,1
Loc_806,Italy,Adventure,Low,153714,4.41,169454,1
Loc_807,France,Cultural,High,143021,4.85,128152,0
Loc_808,Japan,Cultural,Mid,105563,3.05,125525,0
Loc_809,Australia,Historical,Low,123862,2.86,132542,1
Loc_810,USA,Urban,Low,110269,3.85,151549,0
Loc_811,France,Beach,High,164666,3.91,212864,1
Loc_812,Italy,Historical,Low,100222,3.6,129051,0
Loc_813,USA,Beach,Low,99066,2.75,140760,0
Loc_814,USA,Cultural,Mid,125250,2.71,140326,1
Loc_815,Italy,Urban,Low,129272,3.23,151421,1
Loc_816,Australia,Cultural,Mid,136728,2.67,135009,1
Loc_817,Australia,Adventure,High,160833,4.66,226742,1
Loc_818,India,Cultural,Mid,133001,3.01,127822,1
Loc_819,Australia,Historical,Low,137868,4.58,148901,1
Loc_820,India,Cultural,Mid,112679,3.52,166031,0
Loc_821,France,Beach,High,145625,4.99,145667,0
Loc_822,Australia,Urban,Mid,131872,4.98,183779,0
Loc_823,Japan,Urban,Mid,143403,3.86,122708,1
Loc_824,India,Beach,Mid,122559,3.97,107897,0
Loc_825,Japan,Adventure,Mid,135876,3.09,200620,1
Loc_826,USA,Adventure,High,137650,2.92,132915,1
Loc_827,Italy,Adventure,High,120862,3.85,143276,0
Loc_828,France,Cultural,High,115632,3.09,126586,0
Loc_829,India,Urban,Low,139512,4.31,184036,1
Loc_830,France,Historical,High,165434,4.36,214328,1
Loc_831,Japan,Cultural,High,119654,3.68,146523,0
Loc_832,Australia,Adventure,Mid,160766,4.72,175673,1
Loc_833,Australia,Historical,Mid,137072,3.98,128790,1
Loc_834,Italy,Nature,Mid,121493,4.61,160574,0
Loc_835,Japan,Urban,Low,96416,3.03,90587,0
Loc_836,France,Urban,High,124023,2.51,152392,1
Loc_837,USA,Beach,Mid,130774,2.84,122681,1
Loc_838,Australia,Urban,High,134247,4.11,164205,0
Loc_839,USA,Cultural,Mid,136656,2.61,142794,1
Loc_840,Japan,Beach,High,157164,4.0,133668,1
Loc_841,Italy,Beach,Mid,158398,4.76,224720,1
Loc_842,Japan,Adventure,High,147787,4.1,130665,1
Loc_843,India,Adventure,High,156027,3.93,162179,1
Loc_844,Italy,Beach,High,124615,2.98,182743,0
Loc_845,Italy,Nature,Low,146238,4.47,117094,1
Loc_846,Japan,Historical,Mid,130078,4.49,159376,0
Loc_847,Italy,Adventure,High,119404,3.62,150080,0
Loc_848,USA,Nature,Mid,137974,4.34,175744,0
Loc_849,France,Beach,Low,151763,4.8,185303,1
Loc_850,USA,Cultural,High,166992,4.75,161516,1
Loc_851,Italy,Historical,Low,142441,4.28,151741,1
Loc_852,France,Urban,Low,139928,4.3,132244,1
Loc_853,India,Urban,Mid,139615,3.6,134254,1
Loc_854,Japan,Beach,Mid,139500,4.93,121160,0
Loc_855,Australia,Historical,Low,134120,4.23,177717,1
Loc_856,Italy,Beach,Mid,122164,3.63,100295,0
Loc_857,Japan,Cultural,Mid,148782,3.79,164117,1
Loc_858,Australia,Cultural,Mid,135646,2.82,136262,1
Loc_859,France,Historical,High,162974,4.42,142561,1
Loc_860,Japan,Beach,Low,145554,3.99,139472,1
Loc_861,Australia,Cultural,Mid,132882,4.79,134150,0
Loc_862,Italy,Nature,High,152243,3.68,191831,1
Loc_863,Italy,Urban,Mid,108977,3.61,146153,0
Loc_864,USA,Urban,Mid,126504,3.79,104108,0
Loc_865,Japan,Adventure,High,165113,4.75,197696,1
Loc_866,Japan,Adventure,Mid,110433,3.39,137357,0
Loc_867,USA,Beach,High,168360,4.6,164053,1
Loc_868,USA,Historical,High,130321,4.47,127184,0
Loc_869,Australia,Beach,Low,160258,4.87,191847,1
Loc_870,Japan,Nature,Mid,144880,3.51,202719,1
Loc_871,France,Urban,High,140636,4.71,209170,0
Loc_872,France,Nature,High,123696,4.0,126469,0
Loc_873,India,Historical,High,151823,4.81,125474,1
Loc_874,USA,Beach,Low,124277,2.95,125678,1
Loc_875,France,Cultural,Low,87382,2.62,114268,0
Loc_876,Italy,Urban,High,152755,3.53,147497,1
Loc_877,Italy,Adventure,High,132813,2.58,147683,1
Loc_878,USA,Beach,Low,122501,4.3,111306,0
Loc_879,Australia,Adventure,High,152230,4.2,214100,1
Loc_880,Italy,Cultural,Low,111619,4.3,136517,0
Loc_881,India,Beach,High,133974,3.85,174685,0
Loc_882,Italy,Adventure,Mid,147770,3.79,192455,1
Loc_883,Australia,Historical,Low,129692,3.21,107383,1
Loc_884,India,Nature,Mid,123548,3.61,108674,0
Loc_885,Japan,Nature,High,151323,3.95,197960,1
Loc_886,Italy,Urban,High,121252,4.11,100212,0
Loc_887,Italy,Historical,Mid,131597,4.83,163712,0
Loc_888,France,Beach,High,162739,4.78,234241,1
Loc_889,Japan,Nature,High,113076,2.75,96373,0
Loc_890,USA,Urban,Mid,135306,4.11,157440,1
Loc_891,USA,Adventure,High,152359,3.85,202441,1
Loc_892,India,Beach,High,169661,4.92,236976,1
Loc_893,Italy,Historical,Low,104902,3.26,132702,0
Loc_894,Italy,Adventure,Mid,124501,2.54,179340,1
Loc_895,Australia,Urban,Mid,100742,2.72,131725,0
Loc_896,Italy,Urban,Low,144784,4.59,208038,1
Loc_897,France,Adventure,Mid,135564,3.49,181586,1
Loc_898,USA,Urban,Mid,116828,4.08,101764,0
Loc_899,Italy,Adventure,Low,128711,3.72,142465,1
Loc_900,Japan,Beach,Low,140546,3.81,191112,1
Loc_901,USA,Beach,Mid,168272,4.34,138748,1
Loc_902,Australia,Adventure,Mid,107806,3.03,109549,0
Loc_903,Australia,Beach,Mid,147916,3.4,135608,1
Loc_904,Japan,Beach,Mid,141716,3.56,202596,1
Loc_905,Japan,Beach,High,136784,4.1,185674,0
Loc_906,Australia,Historical,Low,128216,4.96,138835,0
Loc_907,India,Historical,Mid,122460,4.03,169096,0
Loc_908,India,Adventure,Mid,136299,4.84,156123,0
Loc_909,France,Adventure,Low,119101,2.55,121238,1
Loc_910,France,Cultural,High,110417,3.02,137184,0
Loc_911,Australia,Urban,Low,127461,2.79,180551,1
Loc_912,France,Cultural,High,148591,3.65,132386,1
Loc_913,India,Historical,Mid,130584,3.5,137471,1
Loc_914,Italy,Beach,Mid,139772,3.06,160885,1
Loc_915,USA,Beach,Low,162121,4.91,210848,1
Loc_916,USA,Historical,Low,115154,4.25,102520,0
Loc_917,India,Historical,High,157636,4.22,210862,1
Loc_918,France,Cultural,Low,137634,4.83,181419,0
Loc_919,France,Historical,Low,140428,4.29,190271,1
Loc_920,Australia,Cultural,High,142057,4.67,144575,0
Loc_921,USA,Urban,Low,162110,4.7,186490,1
Loc_922,Italy,Nature,Low,122497,2.63,146776,1
Loc_923,Italy,Nature,Low,111926,3.68,152500,0
Loc_924,Australia,Urban,Mid,104776,2.77,141223,0
Loc_925,Italy,Nature,High,124600,3.91,180875,0
Loc_926,Japan,Urban,High,144482,3.1,156929,1
Loc_927,India,Cultural,Mid,157936,4.79,154579,1
Loc_928,USA,Nature,Low,111496,4.02,145352,0
Loc_929,Japan,Cultural,Low,144180,4.4,139864,1
Loc_930,France,Nature,Mid,103400,3.2,102558,0
Loc_931,India,Nature,High,151984,4.1,181499,1
Loc_932,India,Adventure,Low,102247,3.3,125763,0
Loc_933,Italy,Nature,Low,118412,2.97,123409,1
Loc_934,France,Nature,High,137315,2.59,155503,1
Loc_935,Japan,Urban,Low,122900,3.18,116190,1
Loc_936,USA,Cultural,Mid,110213,2.64,123449,0
Loc_937,India,Adventure,Mid,126438,4.28,132083,0
Loc_938,Japan,Cultural,Mid,143376,3.67,173954,1
Loc_939,Italy,Cultural,Mid,122678,3.97,105931,0
Loc_940,France,Beach,Low,119286,3.89,115975,0
Loc_941,India,Cultural,Mid,133607,4.43,197923,0
Loc_942,Japan,Urban,High,120245,3.99,102664,0
Loc_943,Australia,Adventure,Mid,144042,4.86,155078,0
